system,algorithm,seed,generation,best_fitness,median_fitness,diversity,elapsed_s
layered_services_12,DTMC-GA,19,6,3.882354125486368,3.882354125486368,0.02777777777777777,0.07410134400015522
layered_services_12,DTMC-GA,19,7,3.8850818807053282,3.882354125486368,0.027777777777777766,0.0844065800010867
layered_services_12,DTMC-GA,20,0,3.3752874042027803,3.0072534752268276,0.6780303030303031,0.011947465000048396
layered_services_12,DTMC-GA,20,1,3.650200222598043,3.2771012727314734,0.49116161616161624,0.022342997001032927
layered_services_12,DTMC-GA,20,2,3.709660030819869,3.639366462937521,0.41540404040404044,0.032923906999712926
layered_services_12,DTMC-GA,20,3,3.8635216280369487,3.650200222598043,0.25,0.04329937799957406
layered_services_12,DTMC-GA,20,4,3.8635216280369487,3.709660030819869,0.0883838383838384,0.05354705700119666
layered_services_12,DTMC-GA,20,5,3.8635216280369487,3.8635216280369487,0.08207070707070709,0.06428694600072049
layered_services_12,DTMC-GA,20,6,3.8635216280369487,3.8635216280369487,0.01388888888888889,0.0748021780000272
layered_services_12,DTMC-GA,20,7,3.8635216280369487,3.8635216280369487,0.02777777777777777,0.08523406399945088
layered_services_12,DTMC-GA,21,0,3.5625897241389572,2.845132412673655,0.683080808080808,0.011810369000158971
layered_services_12,DTMC-GA,21,1,3.710768730123896,3.52639766171054,0.5202020202020202,0.022385760999895865
layered_services_12,DTMC-GA,21,2,3.7785012933016695,3.65864540516936,0.2626262626262626,0.03279607500007842
layered_services_12,DTMC-GA,21,3,3.7785012933016695,3.726147734484708,0.1313131313131313,0.04327119599838625
layered_services_12,DTMC-GA,21,4,3.7785012933016695,3.7785012933016695,0.041666666666666664,0.05406241199852957
layered_services_12,DTMC-GA,21,5,3.7785012933016695,3.7785012933016695,0.01388888888888889,0.06467603099918051
layered_services_12,DTMC-GA,21,6,3.7785012933016695,3.7785012933016695,0.0,0.075273455999195
layered_services_12,DTMC-GA,21,7,3.7785012933016695,3.7785012933016695,0.02777777777777777,0.08572758599984809
layered_services_12,DTMC-GA,22,0,3.3830990884642764,2.857675631343164,0.6590909090909092,0.011476355999548105
layered_services_12,DTMC-GA,22,1,3.896148055724278,3.208683420949063,0.47474747474747464,0.02204225399873394
layered_services_12,DTMC-GA,22,2,3.896148055724278,3.3830990884642764,0.39520202020202005,0.03260596799918858
layered_services_12,DTMC-GA,22,3,3.896148055724278,3.5355351954803678,0.20454545454545459,0.04300918099943374
layered_services_12,DTMC-GA,22,4,3.9229998276336637,3.896148055724278,0.01388888888888889,0.053479324998988886
layered_services_12,DTMC-GA,22,5,3.9229998276336637,3.896148055724278,0.06818181818181818,0.06384073499975784
layered_services_12,DTMC-GA,22,6,3.9229998276336637,3.9229998276336637,0.0,0.07442939599968668
layered_services_12,DTMC-GA,22,7,3.9274936509706064,3.9229998276336637,0.027777777777777766,0.08609983499991358
layered_services_12,DTMC-GA,23,0,3.479438935385924,3.12665935912235,0.6767676767676766,0.012710232000245014
layered_services_12,DTMC-GA,23,1,3.603571606079235,3.0789266935258315,0.45833333333333326,0.0240432629998395
layered_services_12,DTMC-GA,23,2,3.830811363034943,3.479438935385924,0.31565656565656575,0.03507861700018111
layered_services_12,DTMC-GA,23,3,3.830811363034943,3.603571606079235,0.24368686868686878,0.046220510001148796
layered_services_12,DTMC-GA,23,4,3.89102358272757,3.70311166502037,0.2487373737373737,0.05698520700025256
layered_services_12,DTMC-GA,23,5,3.89102358272757,3.7252850309789127,0.2234848484848485,0.06810212300115381
layered_services_12,DTMC-GA,23,6,3.89102358272757,3.89102358272757,0.13257575757575757,0.08024411000042164
layered_services_12,DTMC-GA,23,7,3.8931615017786387,3.89102358272757,0.041666666666666664,0.09463265600061277
layered_services_12,DTMC-GA,24,0,3.4364383803007805,3.0176750070499265,0.660353535353535,0.01549574099954043
layered_services_12,DTMC-GA,24,1,3.5563220523630714,3.1665790602403385,0.5353535353535354,0.029365125999902375
layered_services_12,DTMC-GA,24,2,3.5563220523630714,3.420196099741269,0.452020202020202,0.04020518600009382
layered_services_12,DTMC-GA,24,3,3.5563220523630714,3.4406020755133406,0.3914141414141416,0.05084145900036674
layered_services_12,DTMC-GA,24,4,3.741624195534557,3.5521710964102327,0.3106060606060606,0.061888681000709767
layered_services_12,DTMC-GA,24,5,3.741624195534557,3.5563220523630714,0.268939393939394,0.07343041599960998
layered_services_12,DTMC-GA,24,6,3.741624195534557,3.5576888043341617,0.17676767676767674,0.08449104799910856
layered_services_12,DTMC-GA,24,7,3.822971854449835,3.741624195534557,0.09469696969696968,0.09572153499902925
layered_services_12,DTMC-GA,25,0,3.5125522623750096,2.737054678248379,0.6679292929292932,0.012009669000690337
layered_services_12,DTMC-GA,25,1,3.544360537044028,3.1649861273531084,0.5542929292929294,0.023271662999832188
layered_services_12,DTMC-GA,25,2,3.906270375872694,3.5125522623750096,0.2878787878787879,0.03466321300038544
layered_services_12,DTMC-GA,25,3,3.906270375872694,3.570270685437617,0.1351010101010101,0.046111137000480085
layered_services_12,DTMC-GA,25,4,3.906270375872694,3.906270375872694,0.0858585858585859,0.05728935499973886
layered_services_12,DTMC-GA,25,5,3.906270375872694,3.906270375872694,0.03914141414141413,0.06841543500013358
layered_services_12,DTMC-GA,25,6,3.906270375872694,3.906270375872694,0.02777777777777777,0.07969001899982686
layered_services_12,DTMC-GA,25,7,3.906270375872694,3.906270375872694,0.04166666666666665,0.09083520800049882
layered_services_12,DTMC-GA,26,0,3.5131798194756927,2.8331814610854624,0.6603535353535352,0.011422424999182113
layered_services_12,DTMC-GA,26,1,3.6670581244085927,3.428276760921128,0.43560606060606066,0.02219596499890031
layered_services_12,DTMC-GA,26,2,3.705573937777881,3.6209099986978925,0.3522727272727273,0.033317127999907825
layered_services_12,DTMC-GA,26,3,3.7994122762018128,3.6670581244085927,0.19065656565656564,0.04412183499880484
layered_services_12,DTMC-GA,26,4,3.7994122762018128,3.705573937777881,0.23484848484848486,0.05546144599975378
layered_services_12,DTMC-GA,26,5,3.894838044758848,3.7228247024327072,0.172979797979798,0.0674531280001247
layered_services_12,DTMC-GA,26,6,3.894838044758848,3.7994122762018128,0.10606060606060609,0.07804295200003253
layered_services_12,DTMC-GA,26,7,3.894838044758848,3.7994122762018128,0.1136363636363637,0.0888436429995636
layered_services_12,DTMC-GA,27,0,3.438952748560389,3.06624766751674,0.6755050505050506,0.011701905999871087
layered_services_12,DTMC-GA,27,1,3.6681626610663782,3.232004145448776,0.5214646464646463,0.02221658700000262
layered_services_12,DTMC-GA,27,2,3.925033478600009,3.6561999304762,0.26136363636363635,0.033302746998742805
layered_services_12,DTMC-GA,27,3,3.925033478600009,3.925033478600009,0.09595959595959598,0.04370711199953803
layered_services_12,DTMC-GA,27,4,3.925033478600009,3.925033478600009,0.01388888888888889,0.05404033999911917
layered_services_12,DTMC-GA,27,5,3.925033478600009,3.925033478600009,0.02777777777777777,0.06469795599878125
layered_services_12,DTMC-GA,27,6,3.925033478600009,3.925033478600009,0.0,0.07534261199907633
layered_services_12,DTMC-GA,27,7,3.925033478600009,3.925033478600009,0.02777777777777777,0.0858172829994146
layered_services_12,DTMC-GA,28,0,3.670800018798422,3.1196805482768855,0.6590909090909088,0.011416526998800691
layered_services_12,DTMC-GA,28,1,3.670800018798422,3.245829006591945,0.5340909090909091,0.022231328999623656
layered_services_12,DTMC-GA,28,2,3.951014179252188,3.670800018798422,0.10606060606060602,0.0328714579991356
layered_services_12,DTMC-GA,28,3,3.951014179252188,3.670800018798422,0.154040404040404,0.04346864299986919
layered_services_12,DTMC-GA,28,4,3.9731486734818495,3.818252179774315,0.1351010101010101,0.053889602999333874
layered_services_12,DTMC-GA,28,5,3.9731486734818495,3.951014179252188,0.09343434343434343,0.06432514500011166
layered_services_12,DTMC-GA,28,6,3.9731486734818495,3.9731486734818495,0.01388888888888889,0.07513245500013
layered_services_12,DTMC-GA,28,7,3.9731486734818495,3.9731486734818495,0.01388888888888889,0.08622286199897644
layered_services_12,DTMC-GA,29,0,3.674478454707818,3.2125708010044454,0.6477272727272727,0.011605089999648044
layered_services_12,DTMC-GA,29,1,3.674478454707818,3.4611067161140086,0.4191919191919193,0.022035203999621444
layered_services_12,DTMC-GA,29,2,3.883983566378146,3.654494721231969,0.24368686868686878,0.03240905300117447
layered_services_12,DTMC-GA,29,3,3.883983566378146,3.674478454707818,0.08459595959595961,0.04295960800118337
layered_services_12,DTMC-GA,29,4,4.091223296066954,3.883983566378146,0.055555555555555566,0.05354178000015963
layered_services_12,DTMC-GA,29,5,4.091223296066954,4.091223296066954,0.04040404040404041,0.06419265600015933
layered_services_12,DTMC-GA,29,6,4.091223296066954,4.091223296066954,0.0,0.07476382099957846
layered_services_12,DTMC-GA,29,7,4.091223296066954,4.091223296066954,0.0,0.08497932200043579
layered_services_12,DTMC-GA,30,0,3.6875516688966408,3.172354679148922,0.6578282828282829,0.012028416998873581
layered_services_12,DTMC-GA,30,1,3.6875516688966408,3.3949380833013856,0.5353535353535352,0.022759372999644256
layered_services_12,DTMC-GA,30,2,3.6875516688966408,3.6875516688966408,0.1464646464646464,0.03357579699877533
layered_services_12,DTMC-GA,30,3,3.6875516688966408,3.6875516688966408,0.0,0.044127913999545854
layered_services_12,DTMC-GA,30,4,3.6875516688966408,3.6875516688966408,0.01388888888888889,0.05473011699905328
layered_services_12,DTMC-GA,30,5,3.6875516688966408,3.6875516688966408,0.0,0.06554874399989785
layered_services_12,DTMC-GA,30,6,3.8783480344061934,3.6875516688966408,0.01388888888888889,0.07647194899982424
layered_services_12,DTMC-GA,30,7,3.8783480344061934,3.6875516688966408,0.06818181818181818,0.08745767899927159
layered_services_12,Bunch,1,0,0.48187238682453415,0.3423120531178985,0.6792929292929293,0.013369723999858252
layered_services_12,Bunch,1,1,0.48187238682453415,0.3750144775229763,0.5063131313131314,0.024933321999924374
layered_services_12,Bunch,1,2,0.601609715829525,0.48187238682453415,0.13131313131313133,0.036579744999471586
layered_services_12,Bunch,1,3,0.601609715829525,0.48187238682453415,0.05429292929292931,0.048215000999334734
layered_services_12,Bunch,1,4,0.601609715829525,0.601609715829525,0.06691919191919192,0.059711627998694894
layered_services_12,Bunch,1,5,0.7353014559188862,0.601609715829525,0.041666666666666664,0.07093807899946114
layered_services_12,Bunch,1,6,0.7353014559188862,0.601609715829525,0.05429292929292931,0.08154252500025905
layered_services_12,Bunch,1,7,0.7353014559188862,0.7353014559188862,0.06691919191919192,0.09267382299913152
layered_services_12,Bunch,2,0,0.6336961600370269,0.31614070409967276,0.6590909090909092,0.012604953999471036
layered_services_12,Bunch,2,1,0.6487655494158426,0.5967953332307552,0.5050505050505051,0.023247977000210085
layered_services_12,Bunch,2,2,0.6487655494158426,0.6336961600370269,0.19949494949494953,0.03401031999965198
layered_services_12,Bunch,2,3,0.6487655494158426,0.6487655494158426,0.11616161616161619,0.04488298000069335
layered_services_12,Bunch,2,4,0.6487655494158426,0.6487655494158426,0.05808080808080809,0.05535233199952927
layered_services_12,Bunch,2,5,0.6487655494158426,0.6487655494158426,0.07196969696969702,0.0964531249992433
layered_services_12,Bunch,2,6,0.6487655494158426,0.6487655494158426,0.0681818181818182,0.10840766100045585
layered_services_12,Bunch,2,7,0.7303130399058512,0.6487655494158426,0.08459595959595957,0.11882947199956106
layered_services_12,Bunch,3,0,0.5179012128686098,0.39853625400369136,0.6376262626262624,0.011793753999882028
layered_services_12,Bunch,3,1,0.5179012128686098,0.3433334786332338,0.5467171717171719,0.02221548499983328
layered_services_12,Bunch,3,2,0.5363735366550015,0.3747014926463259,0.4962121212121213,0.032564045999606606
layered_services_12,Bunch,3,3,0.6666086064675065,0.5275389064009814,0.3446969696969697,0.04312903299978643
layered_services_12,Bunch,3,4,0.6666086064675065,0.5512751710981866,0.21590909090909094,0.05366135999975086
layered_services_12,Bunch,3,5,0.6838450085526727,0.6666086064675065,0.09595959595959594,0.06454552700051863
layered_services_12,Bunch,3,6,0.6838450085526727,0.6666086064675065,0.1098484848484848,0.0749743779997516
layered_services_12,Bunch,3,7,0.6838450085526727,0.6838450085526727,0.10227272727272727,0.08589499899971997
layered_services_12,Bunch,4,0,0.43184982790651033,0.276096478021181,0.6679292929292928,0.012209308999445057
layered_services_12,Bunch,4,1,0.569408713862392,0.40563862694049924,0.5366161616161617,0.023295729000892607
layered_services_12,Bunch,4,2,0.569408713862392,0.43184982790651033,0.3068181818181818,0.035113949999868055
layered_services_12,Bunch,4,3,0.569408713862392,0.5211267429711326,0.14772727272727265,0.04604008900059853
layered_services_12,Bunch,4,4,0.569408713862392,0.569408713862392,0.061868686868686865,0.05696945400086406
layered_services_12,Bunch,4,5,0.5705851455668793,0.569408713862392,0.041666666666666664,0.06744717900073738
layered_services_12,Bunch,4,6,0.5705851455668793,0.569408713862392,0.050505050505050504,0.07795400800023344
layered_services_12,Bunch,4,7,0.5705851455668793,0.569408713862392,0.061868686868686906,0.08833373500056041
layered_services_12,Bunch,5,0,0.7957905287100905,0.3656834278960337,0.6717171717171717,0.011730940001143608
layered_services_12,Bunch,5,1,0.7957905287100905,0.4545024328539584,0.5631313131313131,0.022721967001416488
layered_services_12,Bunch,5,2,0.7957905287100905,0.7957905287100905,0.27146464646464646,0.033542529001351795
layered_services_12,Bunch,5,3,0.8262432510082243,0.7957905287100905,0.01388888888888889,0.04446878900125739
layered_services_12,Bunch,5,4,0.8262432510082243,0.7957905287100905,0.07196969696969698,0.05529571000079159
layered_services_12,Bunch,5,5,0.9115425021165053,0.8262432510082243,0.06944444444444448,0.06571879400144098
layered_services_12,Bunch,5,6,0.9115425021165053,0.8262432510082243,0.06818181818181818,0.07613284400031262
layered_services_12,Bunch,5,7,0.9475461999086315,0.9115425021165053,0.055555555555555566,0.08817289900071046
layered_services_12,Bunch,6,0,0.5845847512821796,0.31091643001647334,0.6742424242424241,0.011788366000473616
layered_services_12,Bunch,6,1,0.5845847512821796,0.5237047607821534,0.5151515151515152,0.022404380000807578
layered_services_12,Bunch,6,2,0.5845847512821796,0.5845847512821796,0.08333333333333334,0.034926839000036125
layered_services_12,Bunch,6,3,0.5845847512821796,0.5845847512821796,0.02777777777777777,0.0463282340006117
layered_services_12,Bunch,6,4,0.5966339711520077,0.5845847512821796,0.041666666666666664,0.05772339900067891
layered_services_12,Bunch,6,5,0.5966339711520077,0.5845847512821796,0.04797979797979799,0.06968865999988338
layered_services_12,Bunch,6,6,0.5966339711520077,0.5966339711520077,0.047979797979797977,0.08073931700164394
layered_services_12,Bunch,6,7,0.6269036236756945,0.5966339711520077,0.027777777777777766,0.09256110400019679
layered_services_12,Bunch,7,0,0.4205865899672493,0.3068238982031665,0.6641414141414145,0.012366985998596647
layered_services_12,Bunch,7,1,0.5284279331828199,0.3676271123787579,0.5151515151515151,0.02332528399892908
layered_services_12,Bunch,7,2,0.6242717272189225,0.4234310681427597,0.345959595959596,0.03380066699901363
layered_services_12,Bunch,7,3,0.6399249428808991,0.6167361349721912,0.17803030303030304,0.044783842999095214
layered_services_12,Bunch,7,4,0.7843409550834458,0.6262509588568271,0.13005050505050503,0.055472365998866735
layered_services_12,Bunch,7,5,0.7843409550834458,0.6399249428808991,0.12247474747474743,0.06634170999859634
layered_services_12,Bunch,7,6,0.8674474836169368,0.7843409550834458,0.12499999999999997,0.07784753199848637
layered_services_12,Bunch,7,7,0.8674474836169368,0.7843409550834458,0.05934343434343437,0.08904463899852999
layered_services_12,Bunch,8,0,0.4391029246611945,0.3301111753053205,0.6666666666666669,0.012495228000261704
layered_services_12,Bunch,8,1,0.4391029246611945,0.36275215920647486,0.5063131313131316,0.023873648000517278
layered_services_12,Bunch,8,2,0.4391029246611945,0.39557985112210187,0.4646464646464647,0.03540102100123477
layered_services_12,Bunch,8,3,0.4770303967258987,0.4300322996266298,0.3345959595959596,0.04576214200096729
layered_services_12,Bunch,8,4,0.4770303967258987,0.4391029246611945,0.12373737373737373,0.05662653000035789
layered_services_12,Bunch,8,5,0.5576808380647793,0.4770303967258987,0.027777777777777766,0.06726190300105372
layered_services_12,Bunch,8,6,0.5576808380647793,0.4770303967258987,0.044191919191919206,0.07873821999965003
layered_services_12,Bunch,8,7,0.5576808380647793,0.5576808380647793,0.040404040404040394,0.08973103999960585
layered_services_12,Bunch,9,0,0.5161728278187294,0.37480531534050643,0.661616161616162,0.011874805999468663
layered_services_12,Bunch,9,1,0.6646285577039306,0.492052528177491,0.4154040404040405,0.022651100998700713
layered_services_12,Bunch,9,2,0.6646285577039306,0.5161728278187294,0.22095959595959597,0.03382624499863596
layered_services_12,Bunch,9,3,0.6722832449584388,0.6646285577039306,0.04166666666666668,0.04499034299988125
layered_services_12,Bunch,9,4,0.6722832449584388,0.6708331740276121,0.09848484848484845,0.055872987999464385
layered_services_12,Bunch,9,5,0.6858903799726642,0.6722832449584388,0.06818181818181818,0.0670928189992992
layered_services_12,Bunch,9,6,0.6858903799726642,0.6722832449584388,0.06313131313131316,0.07765569299954223
layered_services_12,Bunch,9,7,0.6915923520965405,0.6858903799726642,0.0732323232323233,0.08825209799942968
layered_services_12,Bunch,10,0,0.417678536533492,0.3000707845657293,0.6578282828282827,0.011743379000108689
layered_services_12,Bunch,10,1,0.7038870936289462,0.4149521076683014,0.5719696969696971,0.02220697400116478
layered_services_12,Bunch,10,2,0.8335825946832217,0.5296108314774987,0.42171717171717166,0.032702356000299915
layered_services_12,Bunch,10,3,0.9896832597440045,0.8335825946832217,0.20833333333333337,0.0431351450006332
layered_services_12,Bunch,10,4,0.9896832597440045,0.9896832597440045,0.059343434343434365,0.05397516599987284
layered_services_12,Bunch,10,5,0.9896832597440045,0.9896832597440045,0.0505050505050505,0.06427087799966102
layered_services_12,Bunch,10,6,0.9896832597440045,0.9896832597440045,0.0,0.07446909400096047
layered_services_12,Bunch,10,7,0.9896832597440045,0.9896832597440045,0.01388888888888889,0.0847480419997737
layered_services_12,Bunch,11,0,0.5653622634169534,0.3120375640688365,0.650252525252525,0.012333324999417528
layered_services_12,Bunch,11,1,0.6397169220907823,0.5653622634169534,0.40277777777777773,0.02326094799900602
layered_services_12,Bunch,11,2,0.6516458228435961,0.5962079222059495,0.2171717171717173,0.03348827699846879
layered_services_12,Bunch,11,3,0.6516458228435961,0.6397169220907823,0.13888888888888887,0.043824159998621326
layered_services_12,Bunch,11,4,0.6516458228435961,0.6516458228435961,0.02777777777777777,0.05414599199866643
layered_services_12,Bunch,11,5,0.6516458228435961,0.6516458228435961,0.04166666666666665,0.06461790999856021
layered_services_12,Bunch,11,6,0.6976454167991305,0.6516458228435961,0.041666666666666664,0.07527043899972341
layered_services_12,Bunch,11,7,0.6976454167991305,0.6516458228435961,0.04040404040404041,0.0860197829988465
layered_services_12,Bunch,12,0,0.5057852304395514,0.3383501496434883,0.664141414141414,0.011991151000984246
layered_services_12,Bunch,12,1,0.521198814863548,0.35213102089167725,0.5896464646464646,0.022910830999535392
layered_services_12,Bunch,12,2,0.5829614235029249,0.5057852304395514,0.4608585858585858,0.03401989600024535
layered_services_12,Bunch,12,3,0.5829614235029249,0.5269993090147865,0.3573232323232322,0.04444296000110626
layered_services_12,Bunch,12,4,0.6327079864208804,0.5829614235029249,0.2424242424242424,0.05469140199966205
layered_services_12,Bunch,12,5,0.805378284194711,0.5829614235029249,0.07575757575757573,0.06514748600056919
layered_services_12,Bunch,12,6,0.805378284194711,0.6327079864208804,0.05808080808080811,0.07549897200078703
layered_services_12,Bunch,12,7,0.8574441798235819,0.805378284194711,0.0542929292929293,0.08612212700063537
layered_services_12,Bunch,13,0,0.5616082147233851,0.3191336323717643,0.6755050505050504,0.011499520998768276
layered_services_12,Bunch,13,1,0.5859413691433272,0.44760780238580755,0.5517676767676769,0.022279961998719955
layered_services_12,Bunch,13,2,0.5859413691433272,0.4752340305888309,0.4103535353535354,0.03280627200001618
layered_services_12,Bunch,13,3,0.607507467579082,0.5616082147233851,0.3686868686868687,0.04323913999905926
layered_services_12,Bunch,13,4,0.6212612608896702,0.5752384103109915,0.3838383838383839,0.05396295599894074
layered_services_12,Bunch,13,5,0.6212612608896702,0.607507467579082,0.3421717171717171,0.06469686799937335
layered_services_12,Bunch,13,6,0.6212612608896702,0.6212612608896702,0.039141414141414144,0.0758927129991207
layered_services_12,Bunch,13,7,0.6212612608896702,0.6212612608896702,0.02777777777777777,0.0864230579991272
layered_services_12,Bunch,14,0,0.6565030454547505,0.36432967157115165,0.659090909090909,0.011920054001166136
layered_services_12,Bunch,14,1,0.6565030454547505,0.4742681203121686,0.5845959595959597,0.022691301001032116
layered_services_12,Bunch,14,2,0.7078710238849741,0.5259037968991467,0.41919191919191917,0.033398512001440395
layered_services_12,Bunch,14,3,0.8770533718373114,0.6565030454547505,0.22095959595959588,0.0437006050015043
layered_services_12,Bunch,14,4,0.8770533718373114,0.771175133864099,0.2083333333333334,0.05435997400127235
layered_services_12,Bunch,14,5,1.05,0.8770533718373114,0.08459595959595959,0.06478307799989125
layered_services_12,Bunch,14,6,1.05,0.997591076720474,0.10227272727272728,0.0750378990014724
layered_services_12,Bunch,14,7,1.05,1.05,0.050505050505050504,0.08553955100069288
layered_services_12,Bunch,15,0,0.5501150699249749,0.4291795666558625,0.6654040404040403,0.011556416999155772
layered_services_12,Bunch,15,1,0.5680492341090934,0.5201470943011612,0.563131313131313,0.022112601000117138
layered_services_12,Bunch,15,2,0.5680492341090934,0.5275426230352347,0.3775252525252525,0.03218397700038622
layered_services_12,Bunch,15,3,0.5680492341090934,0.5501150699249749,0.32323232323232315,0.04325411299942061
layered_services_12,Bunch,15,4,0.5680492341090934,0.48598624454202066,0.3724747474747474,0.05386550000002899
layered_services_12,Bunch,15,5,0.5680492341090934,0.5680492341090934,0.10353535353535352,0.06431191899901023
layered_services_12,Bunch,15,6,0.5680492341090934,0.5680492341090934,0.06818181818181818,0.07486620099916763
layered_services_12,Bunch,15,7,0.5680492341090934,0.5680492341090934,0.02777777777777778,0.08510093199947733
layered_services_12,Bunch,16,0,0.551307977744634,0.35509120738467836,0.6654040404040403,0.011650207999991835
layered_services_12,Bunch,16,1,0.6144545786750483,0.5510749991827653,0.537878787878788,0.021840691999386763
layered_services_12,Bunch,16,2,0.8909555008731416,0.5817257142755567,0.38005050505050497,0.032653742000547936
layered_services_12,Bunch,16,3,0.9289090659409844,0.7887455953377579,0.22095959595959597,0.04296006600088731
layered_services_12,Bunch,16,4,0.9289090659409844,0.9115425021165053,0.11111111111111116,0.053084265000507
layered_services_12,Bunch,16,5,0.9289090659409844,0.9289090659409844,0.044191919191919206,0.06369992200052366
layered_services_12,Bunch,16,6,0.9289090659409844,0.9289090659409844,0.02777777777777777,0.07402759599972342
layered_services_12,Bunch,16,7,0.9289090659409844,0.9289090659409844,0.03914141414141413,0.08421606199954113
layered_services_12,Bunch,17,0,0.5017500901977493,0.3220847862956968,0.6148989898989902,0.012130742999943323
layered_services_12,Bunch,17,1,0.5017500901977493,0.41716701006723944,0.4785353535353535,0.022502103000078932
layered_services_12,Bunch,17,2,0.5799883853168972,0.5017500901977493,0.32954545454545453,0.03300383900023007
layered_services_12,Bunch,17,3,0.5799883853168972,0.5207422753497234,0.19191919191919193,0.043421438000223134
layered_services_12,Bunch,17,4,0.5874586858883026,0.5799883853168972,0.06691919191919192,0.05395105600109673
layered_services_12,Bunch,17,5,0.5874586858883026,0.5799883853168972,0.06944444444444443,0.06445310300114215
layered_services_12,Bunch,17,6,0.5874586858883026,0.5874586858883026,0.039141414141414144,0.07488992100115865
layered_services_12,Bunch,17,7,0.5874586858883026,0.5874586858883026,0.03914141414141413,0.08522654900116322
layered_services_12,Bunch,18,0,0.5229469847020661,0.3371271489764209,0.6363636363636364,0.011381807998986915
layered_services_12,Bunch,18,1,0.5229469847020661,0.49067943473283204,0.4999999999999999,0.02175566199912282
layered_services_12,Bunch,18,2,0.5229469847020661,0.5229469847020661,0.19696969696969693,0.032434032998935436
layered_services_12,Bunch,18,3,0.5229469847020661,0.5229469847020661,0.03914141414141413,0.04292762699878949
layered_services_12,Bunch,18,4,0.5229469847020661,0.5229469847020661,0.04166666666666665,0.0535550519998651
layered_services_12,Bunch,18,5,0.5229469847020661,0.5229469847020661,0.02777777777777777,0.0639443290001509
layered_services_12,Bunch,18,6,0.5372644223047432,0.5229469847020661,0.041666666666666664,0.0742970109986345
layered_services_12,Bunch,18,7,0.5372644223047432,0.5229469847020661,0.08712121212121213,0.08462021800005459
layered_services_12,Bunch,19,0,0.5166342241718987,0.28114304974013865,0.6338383838383839,0.011461337999207899
layered_services_12,Bunch,19,1,0.5166342241718987,0.3634123721376049,0.4558080808080808,0.02207658399856882
layered_services_12,Bunch,19,2,0.575181232073178,0.5166342241718987,0.14898989898989903,0.032307883999237674
layered_services_12,Bunch,19,3,0.575181232073178,0.5166342241718987,0.04040404040404041,0.04276487300012377
layered_services_12,Bunch,19,4,0.6221086341738605,0.575181232073178,0.053030303030303046,0.053074469999046414
layered_services_12,Bunch,19,5,0.6221086341738605,0.575181232073178,0.07196969696969698,0.06332626999937929
layered_services_12,Bunch,19,6,0.6354031324873165,0.6221086341738605,0.07575757575757577,0.0735547360000055
layered_services_12,Bunch,19,7,0.6807197940324703,0.6221086341738605,0.06186868686868689,0.08387521999975434
layered_services_12,Bunch,20,0,0.5354878014500519,0.31516597421280257,0.678030303030303,0.011807656999735627
layered_services_12,Bunch,20,1,0.5354878014500519,0.3848780486703018,0.5340909090909091,0.022104866000518086
layered_services_12,Bunch,20,2,0.7148859128989368,0.5354878014500519,0.2752525252525253,0.032338640001398744
layered_services_12,Bunch,20,3,0.7148859128989368,0.6962912918225953,0.10479797979797977,0.04273526799988758
layered_services_12,Bunch,20,4,0.7148859128989368,0.7148859128989368,0.04166666666666665,0.05308898099974613
layered_services_12,Bunch,20,5,0.7148859128989368,0.7148859128989368,0.01388888888888889,0.06361520400059817
layered_services_12,Bunch,20,6,0.7148859128989368,0.7148859128989368,0.02777777777777777,0.07405133100110106
layered_services_12,Bunch,20,7,0.7148859128989368,0.7148859128989368,0.02777777777777777,0.08524280300116516
layered_services_12,Bunch,21,0,0.6209365571862654,0.3176013803083361,0.6830808080808081,0.011576820999835036
layered_services_12,Bunch,21,1,0.6209365571862654,0.4052440182703334,0.45959595959595956,0.0219344409997575
layered_services_12,Bunch,21,2,0.7828399499408116,0.6209365571862654,0.11994949494949492,0.032411660000434495
layered_services_12,Bunch,21,3,0.7828399499408116,0.7828399499408116,0.06691919191919192,0.043237773001237656
layered_services_12,Bunch,21,4,0.845088111969321,0.7828399499408116,0.027777777777777766,0.053678497000873904
layered_services_12,Bunch,21,5,0.845088111969321,0.7828399499408116,0.05429292929292931,0.06423890100086282
layered_services_12,Bunch,21,6,0.845088111969321,0.845088111969321,0.01388888888888889,0.07471863399950962
layered_services_12,Bunch,21,7,1.05,0.845088111969321,0.027777777777777766,0.08517428100094548
layered_services_12,Bunch,22,0,0.44919332833526926,0.34395217016172264,0.6590909090909091,0.011691432999214157
layered_services_12,Bunch,22,1,0.5537750519747311,0.4311632630886588,0.5416666666666667,0.022650234999673557
layered_services_12,Bunch,22,2,0.6968666082476271,0.49965875117172565,0.38257575757575746,0.03375951399902988
layered_services_12,Bunch,22,3,0.7505204736905582,0.5071485131920836,0.26388888888888884,0.044502131999252015
layered_services_12,Bunch,22,4,0.7759342490437903,0.7505204736905582,0.08585858585858587,0.05574025399982929
layered_services_12,Bunch,22,5,0.7759342490437903,0.7505204736905582,0.06818181818181818,0.06668959200032987
layered_services_12,Bunch,22,6,0.7759342490437903,0.7759342490437903,0.0,0.07771976199910569
layered_services_12,Bunch,22,7,0.7759342490437903,0.7759342490437903,0.0,0.0880381530005252
layered_services_12,Bunch,23,0,0.5045216237126039,0.3648060804360944,0.6767676767676768,0.01187230499999714
